ApplicationDate,Age,AnnualIncome,CreditScore,EmploymentStatus,EducationLevel,Experience,LoanAmount,LoanDuration,MaritalStatus,NumberOfDependents,HomeOwnershipStatus,MonthlyDebtPayments,CreditCardUtilizationRate,NumberOfOpenCreditLines,NumberOfCreditInquiries,DebtToIncomeRatio,BankruptcyHistory,LoanPurpose,PreviousLoanDefaults,PaymentHistory,LengthOfCreditHistory,SavingsAccountBalance,CheckingAccountBalance,TotalAssets,TotalLiabilities,MonthlyIncome,UtilityBillsPaymentHistory,JobTenure,NetWorth,BaseInterestRate,InterestRate,MonthlyLoanPayment,TotalDebtToIncomeRatio
2102-10-13,218.0,-797712.0,1040.0,,Grade -1,104.0,-635322.0,5280.0,,-8.0,Unknown,-13288.0,-4.507424632657331,1116.0,1886.0,-1.6717622301643233,-1,,,-38.0,53.0,-6586200.0,-28683.0,-6214351.0,-7406319.0,-64315.0,-1.6910109993323699,97.0,-8501966.0,0.9874619844525026,,1602893.61826282,-24.715939022977842
2175-11-16,250.0,276386455.0,255.0,Alien,Grade -1,137.0,-981869.0,6755.0,Undefined,-4.0,,2692122.0,,-12.0,1582.0,-1.7697801024432573,1,,377.0,128.0,,-3949475.0,-7404301.0,-8520969.0,-9519304.0,,-1.8448819949469157,126.0,-3182060.0,,1.510975427882242,1236316.6103327575,-162.09773510760294
2195-09-21,153.0,-847043.0,575.0,Ghost,,22.0,-609530.0,,Complicated,527.0,Unknown,7630595.0,9.588832238852824,1678.0,827.0,5.701040405401799,1,,78.0,493.0,517.0,-6382590.0,-7335161.0,-8483005.0,,-57680.0,-0.7384429254747229,159.0,,2.475388863829095,6.073149515709885,,-132.29186893203882
,,722999357.0,428.0,,,,-910498.0,4133.0,,680.0,,-45637.0,6.591418974937593,-7.0,-17.0,6.227819208027176,1,,161.0,-32.0,711.0,-9855632.0,-895094.0,-1222728.0,-3545060.0,0.0,-1.9800981819009846,31.0,-2538849.0,-0.4955467340682177,-0.5487877954464799,inf,inf
2165-04-03,292.0,-780297.0,1022.0,Time Traveler,Grade -1,,641403939.0,8536.0,Undefined,764.0,,9842902.0,-4.139057362221187,2331.0,-2.0,4.5618039558142,2,,-9.0,449.0,876.0,-1600289.0,-9410407.0,-5308287.0,-4592903.0,0.0,2.3399893639221134,22.0,-3034601.0,2.4826582668948,6.123330035300295,-3272940003.6988487,-inf
2111-05-22,276.0,320174896.0,631.0,,Grade -1,-23.0,526462605.0,6127.0,,-8.0,Cave,6555210.0,4.7832970772355115,-7.0,-9.0,-0.7403765263779407,2,,-3.0,-49.0,,-4055279.0,-1915338.0,-7167200.0,-9364288.0,-72484.0,,14.0,-4051877.0,0.13492788127502697,,inf,-2.480124075468125e+303
2155-08-10,-1.0,-203086.0,285.0,Alien,Unknown,14.0,-912602.0,6057.0,,-7.0,Unknown,3599005.0,,2448.0,-8.0,-2.56595981294071,2,Alchemy,466.0,,893.0,-8998170.0,-2214743.0,-3530228.0,-9988129.0,,2.7080153963230678,,2949384.0,0.4607919126492199,0.9205555225988887,inf,inf
2119-02-01,184.0,752303625.0,332.0,Ghost,Unknown,-34.0,152445901.0,7149.0,Undefined,558.0,,-36497.0,,,-7.0,,-1,Time Machine,-8.0,308.0,797.0,-9874899.0,-969268.0,-4346336.0,-4766212.0,0.0,-0.5197445795445457,67.0,-2922680.0,,1.609957228580212,,-inf
2118-12-31,107.0,,-1.0,,Grade -1,44.0,1959060354.0,2252.0,Undefined,-2.0,,-11757.0,2.4924957141256767,,-5.0,-0.8776367107212071,yes,Alchemy,330.0,,845.0,,-7215357.0,-3007257.0,-6389817.0,-26217.0,1.755159420668745,-2.0,-2567192.0,2.5822828079872853,3.122170753680155,inf,-6.856974996614088e+303
2157-12-16,259.0,846277327.0,170.0,,,121.0,-13809.0,6714.0,Undefined,106.0,,-38182.0,4.342182021029093,3719.0,,9.631352686615848,,Teleportation,-5.0,-41.0,,-7179525.0,-9109917.0,-6921896.0,,-62690.0,-1.792919676154525,108.0,-4723489.0,2.680385392953375,5.72507614914349,,
2155-10-24,69.0,690413967.0,813.0,Alien,,87.0,-589738.0,8663.0,Parallel,431.0,Cave,1671968.0,-4.276335333309639,-19.0,-3.0,9.883384752944878,2,,186.0,455.0,506.0,-7791352.0,-7572412.0,-3871406.0,,,1.8406768176582216,108.0,-1814739.0,1.8141249505441852,5.588169142434067,inf,-3.2265873370947066e+303
2149-05-01,82.0,960498361.0,652.0,,,12.0,795643757.0,6497.0,,206.0,Cave,1787011.0,1.533964279095757,1515.0,64.0,5.9448048778416025,1,,189.0,-40.0,934.0,-6617421.0,-8457877.0,-1578801.0,-5432135.0,0.0,2.4340781889880456,80.0,-3827247.0,1.038050025969145,1.8470684462697822,,inf
2128-04-28,255.0,,47.0,Time Traveler,,,104809073.0,,,-5.0,,7972619.0,2.5277268120565193,2011.0,-6.0,-1.2066230073367423,no,,323.0,391.0,469.0,-3981153.0,-7985259.0,,-3355173.0,-43300.0,,161.0,-35562.0,1.3064473361371378,3.0136090629913053,2632113102.3043113,-60971.95661210881
2123-10-30,,559486043.0,587.0,,Grade -1,-13.0,962506562.0,8955.0,,182.0,,2107428.0,2.3010222049154727,925.0,960.0,-4.68579631689771,0,,-7.0,-23.0,56.0,-940159.0,-2597622.0,-4336606.0,-2856647.0,-64724.0,2.3976560751791727,,-7352269.0,1.5314056322980112,2.6609982498085527,,-32.560224955194364
2101-01-20,122.0,-315618.0,63.0,,???,19.0,902954621.0,7982.0,,-5.0,Unknown,6730293.0,4.7470647757620075,4119.0,676.0,-1.1622179175824354,0,,47.0,-32.0,834.0,-5086107.0,-6668964.0,-1605858.0,,-7404.0,1.7839553047371732,47.0,-2794372.0,2.8389678159020226,2.818771661349225,-2121019080.9659414,285560.3441337036
,265.0,-937385.0,881.0,,Grade -1,53.0,1933120853.0,4038.0,,-2.0,,-17658.0,-3.491982168514177,3951.0,1410.0,2.1791152714302235,,,-9.0,,607.0,-6473518.0,-820557.0,-2489568.0,-6776555.0,0.0,,142.0,1289449.0,2.8920852005456217,,-11805671730.165821,-inf
2179-12-02,253.0,-755478.0,1125.0,Alien,Unknown,2.0,-569786.0,7607.0,Complicated,-6.0,,4064847.0,2.7255497858601676,592.0,1605.0,,0,Teleportation,-2.0,-17.0,-20.0,-3727581.0,-5410121.0,-1307383.0,-5651588.0,-58437.0,2.150439125313947,105.0,-374666.0,2.4656652478140044,7.29008159954471,-34614886.952318184,522.7859053736191
2134-12-12,160.0,794512710.0,,Alien,,121.0,-641539.0,5086.0,,-7.0,Spaceship,9859375.0,-0.3028318855190628,3566.0,-3.0,-3.3079054282093283,yes,Alchemy,-5.0,170.0,196.0,-4105191.0,-6719714.0,-8868802.0,-385228.0,-1605.0,2.2086778805497995,21.0,,1.5430504733410038,,-19227936.184513457,5837.109772282528
2150-05-03,-10.0,296262698.0,1072.0,,Unknown,,-566273.0,183.0,Undefined,886.0,Unknown,,9.25249042203016,-15.0,823.0,-4.175989263720861,1,,109.0,-35.0,875.0,-4372349.0,-9716729.0,,-291403.0,-42230.0,,11.0,-10671452.0,0.8675706598572952,0.2806159802789694,-1343762.976205035,
,53.0,-91564.0,,,,23.0,1137599669.0,213.0,,-3.0,,-42086.0,-1.0608340590725165,-2.0,,-4.486735154080684,-1,Alchemy,-2.0,471.0,-27.0,-5665058.0,-7216588.0,-8342612.0,-3613434.0,-12863.0,1.9234076789441223,82.0,-7279126.0,0.305979708400566,,inf,-1.3975691011912585e+304
2126-12-31,273.0,976449881.0,1094.0,Alien,Unknown,3.0,1856288324.0,4386.0,Undefined,-8.0,,6223477.0,-1.70821453907352,4549.0,-12.0,4.450358330388349,0,,442.0,224.0,447.0,-2332563.0,-5183465.0,-5492517.0,-1763532.0,0.0,-0.20447955276606633,44.0,-12189440.0,1.3705955111855916,1.2911289551976168,-1997256336.9263792,-inf
2141-05-12,110.0,,301.0,Time Traveler,,-31.0,335651593.0,,Parallel,599.0,,-15472.0,7.8150124495779725,-4.0,-15.0,5.717605455179656,0,,204.0,,803.0,-667808.0,-5468061.0,-4842414.0,-5284182.0,-72043.0,,178.0,-5442189.0,0.7097081254321638,2.7501681834128213,7692486098.170248,-106776.10074775132
2164-07-18,96.0,280007110.0,907.0,Time Traveler,,28.0,1998338792.0,4441.0,Complicated,-5.0,Spaceship,,,-18.0,962.0,-2.943315149750135,no,Time Machine,457.0,111.0,253.0,-7198624.0,-7454047.0,-8306065.0,,-98835.0,-1.6493747397495118,97.0,-7370438.0,-0.24539425825607492,0.46999349786384426,inf,-1.818883123248157e+303
2164-05-29,164.0,-443600.0,1188.0,,Unknown,-20.0,1372108960.0,-41.0,Complicated,583.0,Unknown,,-1.7863322736484784,-9.0,-11.0,5.991857868407388,1,Teleportation,79.0,266.0,265.0,-2058651.0,-2148217.0,,-1365249.0,0.0,1.6901715100260466,174.0,-2534887.0,1.1667726543466463,,inf,inf
,193.0,,685.0,Ghost,Unknown,84.0,376248972.0,3643.0,,-5.0,Cave,3883235.0,-4.2231482203158395,-2.0,75.0,3.984491688356803,-1,Time Machine,,191.0,227.0,-6615275.0,-2795037.0,,-9723245.0,0.0,2.602568709640746,66.0,5547051.0,,1.0847545653666804,-340114825.0762669,-inf
,154.0,555805890.0,348.0,,,,-865310.0,5076.0,Parallel,-7.0,,-47467.0,9.924137122345002,1549.0,-12.0,4.194971960780978,1,Teleportation,164.0,348.0,491.0,-9458713.0,-6672200.0,-6886200.0,-7766532.0,,2.8774207889933257,50.0,-7485930.0,1.6396030039065188,4.405103717397508,,-inf
2113-03-03,294.0,234676547.0,1165.0,Ghost,???,54.0,1828168290.0,612.0,Undefined,985.0,Unknown,5557469.0,,,1786.0,8.575218013182905,-1,,187.0,,738.0,,,-7863472.0,-6909432.0,-36710.0,,111.0,-4127675.0,-0.24165141658031802,-0.42735845374309694,,-151.38842277308635
2188-03-01,109.0,-642417.0,638.0,Time Traveler,,-41.0,664261810.0,,Parallel,-5.0,,-4972.0,-1.088854997639383,3222.0,113.0,9.895388608418706,0,Alchemy,-1.0,405.0,305.0,-7437092.0,-8831471.0,-1719649.0,-420219.0,-77951.0,1.9300903844002764,81.0,,,1.8312154784235266,-1013672090.1646899,13004.02896902785
2136-11-04,33.0,989637322.0,916.0,Alien,,-41.0,-571953.0,9889.0,Complicated,286.0,Unknown,-27647.0,-1.574774121456902,2520.0,-19.0,-2.5413660541751506,1,,,,199.0,,-9197795.0,-8718415.0,-5607569.0,0.0,-1.9793653013929573,56.0,-12404516.0,1.7956956758724627,,-16205183.981477194,-inf
2195-04-29,145.0,585983745.0,647.0,,,,514533066.0,,Undefined,,,-43441.0,-1.642332354726856,-8.0,-3.0,4.574165561235971,1,Teleportation,-2.0,-25.0,52.0,-2614237.0,-7259029.0,-1299403.0,-6883157.0,-49010.0,1.8691104768574371,,4162971.0,2.8637242441534134,1.0503403881365252,-450362383.54293036,9190.080076370748
,196.0,860660365.0,413.0,Time Traveler,???,105.0,1514833775.0,1264.0,Parallel,-7.0,,1866963.0,9.308033143755765,-2.0,363.0,9.45158540927655,yes,,-7.0,,-16.0,-7745817.0,-2729547.0,-2445702.0,-1607085.0,,-1.8914872690368472,119.0,-5188093.0,-0.4123396702903875,-0.18512182960897017,,-86.36147273012261
,97.0,338809707.0,211.0,Alien,,107.0,-895800.0,2004.0,Complicated,,,7105811.0,,-2.0,-9.0,-1.4517087768273464,no,,-4.0,,481.0,-6866383.0,-9529358.0,-562783.0,,-59945.0,2.8453700611347044,103.0,,1.8669880550625324,2.0352633740417354,1519324.1087221554,-143.88414561218042
2112-06-11,240.0,-419516.0,231.0,Time Traveler,Grade -1,-14.0,-147075.0,6532.0,Undefined,,Cave,7558249.0,-4.78543863669903,4256.0,1663.0,,1,Alchemy,90.0,465.0,508.0,-3053829.0,-3646875.0,-203089.0,-3787847.0,0.0,-1.4415445293889442,174.0,1654638.0,-0.28181906499074394,-0.21303893940730012,inf,inf
2172-12-26,,-714222.0,,,Grade -1,68.0,1864350802.0,5163.0,Undefined,-1.0,,8330529.0,-1.4026155341176771,-12.0,1289.0,-0.3992911415047553,-1,,63.0,-9.0,734.0,-6610456.0,-9842001.0,,-2203660.0,-32724.0,1.6424658998997663,110.0,-7452958.0,0.05595220528391365,1.502175974361627,,-254.56939860652733
2199-01-29,282.0,207586091.0,-42.0,Ghost,,16.0,1160698949.0,7056.0,Complicated,226.0,Spaceship,-38796.0,-0.2370700934129042,,-3.0,-1.436679762762897,yes,,-9.0,-23.0,-33.0,,-1248793.0,-5411174.0,-2242170.0,,-0.11773778311222483,190.0,-7275190.0,0.10657790084408614,0.3810242721910839,,0.4596301254635279
2119-10-28,9.0,-593742.0,-187.0,Time Traveler,,-8.0,1588439463.0,9270.0,Undefined,-3.0,Spaceship,-8745.0,-3.679448049104621,3363.0,-7.0,-3.550365120601793,1,Time Machine,214.0,-9.0,101.0,-4173181.0,-9471034.0,-9226243.0,-5689306.0,0.0,-1.7573626658375683,150.0,-6758726.0,0.6510535293427988,,,-inf
2139-09-03,271.0,-254372.0,172.0,Alien,Unknown,1.0,-895995.0,,Complicated,,Cave,7374396.0,-4.561516454188453,2977.0,-19.0,7.318741196293758,1,,76.0,312.0,965.0,-422806.0,-5343973.0,-6512722.0,-9096976.0,0.0,-0.6520365671502446,52.0,,2.409546620770509,2.797455585539041,-20887551.811375443,-inf
2178-02-19,274.0,-985977.0,24.0,,???,50.0,-516340.0,5587.0,,,,-49992.0,6.793729426198662,-8.0,-3.0,-1.6638048490991513,,Alchemy,-7.0,-1.0,822.0,-1807590.0,-7251970.0,-8584108.0,-10103.0,0.0,-0.21167963435468273,133.0,-14081320.0,2.4968303922852546,,inf,inf
2187-10-01,-10.0,-102167.0,896.0,,,,-222516.0,2172.0,,703.0,Cave,1756139.0,-0.7165088843621561,-4.0,-1.0,-4.033170673314523,0,,76.0,-39.0,498.0,-690087.0,-9378356.0,-9031171.0,,-84764.0,-1.6723406655231006,118.0,-10344471.0,0.8123316942791707,,-2826516.3670078414,12.627735442025404
2123-01-28,108.0,-14507.0,1072.0,,,25.0,-662034.0,8256.0,Undefined,480.0,,8630589.0,7.976345978002685,328.0,-12.0,8.65450793650199,,Teleportation,396.0,337.0,328.0,-8372867.0,-226022.0,-9064609.0,,0.0,2.220922680307062,74.0,-3006175.0,1.0095598953810965,2.334169325838702,-12877495.462185826,-inf
2166-06-29,24.0,-225414.0,310.0,Ghost,Grade -1,17.0,-726898.0,877.0,Undefined,959.0,Spaceship,2472009.0,6.788449417781906,4508.0,-6.0,4.202544995084619,2,,-8.0,-18.0,407.0,-4890062.0,,-5999786.0,-4173499.0,0.0,2.9804275294529075,53.0,-3223455.0,0.2596074923726479,0.8659005554524323,inf,
2162-10-11,187.0,-997359.0,,,,86.0,483400290.0,,Complicated,796.0,Unknown,-15162.0,-0.12863879736026984,-2.0,-7.0,-0.37552638754853973,no,,319.0,-42.0,302.0,-2398856.0,-1079489.0,-7345899.0,,0.0,-0.9831026272424046,109.0,-10234890.0,1.0137982687005913,1.8343592296043136,-738941486.2957515,-inf
,234.0,,15.0,,???,55.0,-67446.0,2237.0,Undefined,-9.0,Spaceship,-9735.0,8.891604046202245,-16.0,628.0,-3.279948165711924,0,Time Machine,-8.0,,325.0,-9080299.0,-3684372.0,-5824152.0,-2339449.0,,1.5898611091029844,58.0,-8658744.0,0.4619205132312322,1.9928793623758008,112009.78456233189,inf
2154-02-05,48.0,147118996.0,787.0,Alien,,74.0,-554360.0,5371.0,,-4.0,,7275985.0,7.6426542436135465,1208.0,1546.0,5.779845423501835,1,Teleportation,-8.0,155.0,157.0,-9340343.0,-8493438.0,-3359847.0,-9847307.0,-38053.0,1.8996467066253275,113.0,5571576.0,,0.09858704771768301,inf,
2141-10-07,150.0,984677531.0,1043.0,Time Traveler,???,41.0,-34717.0,,,855.0,Cave,-10040.0,-0.3910112174824558,,1432.0,3.6912212920037764,0,Time Machine,,-9.0,409.0,,,-1991761.0,-8673402.0,0.0,-0.10019416807791148,110.0,-431794.0,,-0.10629830592780393,-0.029079920377908478,-inf
2103-06-07,168.0,867786799.0,639.0,Ghost,Unknown,-28.0,-219417.0,5595.0,Undefined,497.0,Spaceship,1564677.0,9.969699305265793,1568.0,-15.0,-2.0339565236344526,-1,,336.0,174.0,479.0,-1597919.0,-7241542.0,-8354183.0,-9487051.0,-14900.0,-1.8923239160661,134.0,134719.0,2.214765029847201,4.890761184577583,-8942634.556970496,495.16493670942924
2133-05-01,195.0,-314558.0,526.0,,Grade -1,140.0,1486142627.0,4766.0,Undefined,-4.0,Unknown,-13211.0,-3.140510047125294,1888.0,-10.0,3.8066066689534788,0,Time Machine,,-1.0,434.0,-7304203.0,-8935031.0,-2145607.0,-8394068.0,0.0,1.9680247545757203,29.0,-488978.0,-0.09068763307878358,0.8024223358260243,,
2173-02-05,1.0,-255117.0,1044.0,Ghost,,58.0,1815637941.0,7320.0,Parallel,-5.0,Unknown,-44231.0,8.49653234776535,920.0,910.0,5.885712372860909,yes,Time Machine,,-11.0,71.0,-7833470.0,-4842011.0,-3037640.0,-6254334.0,0.0,-1.5349871551865333,91.0,-2749078.0,1.6561206506663435,5.096074212616406,,-inf
2143-03-18,265.0,268642113.0,353.0,,???,10.0,1935524754.0,6701.0,Undefined,,Cave,-45300.0,9.572368538249394,-2.0,756.0,4.627675145171254,1,,,417.0,743.0,-2849632.0,-9057592.0,-4680993.0,-32135.0,-31090.0,-1.2526446596552359,118.0,,0.08618704655188147,0.4455113662581368,7185818979.841535,-231128.13379998502
2135-09-26,170.0,194857961.0,865.0,Ghost,,117.0,-385533.0,3407.0,,887.0,Cave,-29839.0,2.529979198670266,-13.0,-18.0,-3.486976383160213,0,Alchemy,,230.0,,,,-8471382.0,-95832.0,-63016.0,1.6909503541986217,2.0,-12634162.0,2.4324379668676133,1.9393438783780232,,
,231.0,563689814.0,475.0,,Grade -1,-7.0,-110525.0,,,-4.0,Spaceship,5289677.0,5.580000913006998,2356.0,-15.0,,2,Teleportation,180.0,-5.0,-4.0,-7014965.0,-3424379.0,-6128584.0,-419497.0,0.0,1.6443688181902256,7.0,-7767564.0,0.4606347384787779,0.5751681039718455,,inf
2121-12-14,205.0,-420498.0,672.0,Time Traveler,Unknown,101.0,-457566.0,2625.0,Parallel,,,-17893.0,6.308989807598931,1221.0,1416.0,-3.7082773341477293,-1,,-4.0,-1.0,,-6104862.0,-5100110.0,,-461511.0,0.0,-0.39156149544975705,57.0,-7992550.0,-0.3428728076653024,,,-inf
2119-01-03,240.0,801414166.0,82.0,Time Traveler,,128.0,-214092.0,,Complicated,,,-18246.0,4.0976264171576275,4122.0,1896.0,-1.096752291142149,-1,Alchemy,396.0,-10.0,194.0,-2755632.0,-7993730.0,-3314680.0,-7668961.0,0.0,2.222245530452428,100.0,4208412.0,1.0822560552886953,2.389491167315172,426309.11916069983,inf
2171-01-03,288.0,-159164.0,,Ghost,Unknown,135.0,1749047947.0,6038.0,Complicated,,Unknown,,8.586749426271648,-11.0,-11.0,-0.8467921085039523,0,,131.0,-13.0,673.0,,-1197799.0,-2738521.0,-2545516.0,,2.0007046248392175,3.0,-2863706.0,2.999289894841868,,-2693400527.5905857,-inf
2164-01-12,115.0,-836927.0,633.0,Alien,Unknown,110.0,-302857.0,8441.0,,-6.0,Cave,,-1.8193173478593447,3677.0,533.0,-1.011381658201056,yes,,85.0,300.0,167.0,-3025814.0,-900890.0,-8194871.0,-2266336.0,-42151.0,2.903170844474567,122.0,-13022877.0,2.345979857968956,6.756269657972028,1705152.9665036951,-40.433037567405165
2127-12-15,206.0,694286895.0,336.0,Ghost,,-35.0,1117120552.0,7351.0,Complicated,-6.0,,-23122.0,7.543771055671493,-7.0,,,-1,,,267.0,712.0,-6261569.0,-2522472.0,,,0.0,-1.7922015938247153,,1389320.0,1.495918723936352,3.4287847072799873,,-inf
2148-07-03,295.0,317585019.0,896.0,,,-29.0,,3623.0,,-6.0,,,-4.146339619434752,3937.0,,-1.5287528105303059,0,,139.0,,553.0,-566987.0,-3234249.0,-8550488.0,-6823335.0,-83263.0,,150.0,-3300734.0,0.16303582963947305,,,0.06860190000360304
2179-03-08,,-394296.0,,Time Traveler,???,6.0,523214338.0,9775.0,Undefined,692.0,,9356916.0,-0.6483620314765401,-15.0,1549.0,-2.307298063118254,,Teleportation,298.0,471.0,239.0,-8544426.0,-2416877.0,-1776007.0,-9284666.0,-50807.0,1.6298184260991888,15.0,1129807.0,-0.0887323681599525,0.07527631073512236,,461.83507994894626
2186-10-20,174.0,,,Time Traveler,,11.0,626490626.0,6888.0,,-5.0,,8930547.0,7.672023814743708,620.0,,9.63076770724153,-1,Teleportation,261.0,239.0,551.0,,-848269.0,-6149166.0,-2797950.0,,-0.328210004440064,178.0,-5311574.0,2.434926888022253,6.285655168107282,32815867009.06388,inf
2112-09-12,,910523181.0,641.0,Time Traveler,???,56.0,1205793107.0,3204.0,Parallel,342.0,Cave,9823325.0,-1.7271174291293074,2914.0,574.0,-3.1921158951046795,0,Time Machine,452.0,-12.0,945.0,-1234801.0,-6309917.0,-1086883.0,,-72673.0,1.8715955060644804,185.0,-2020102.0,2.256975918990708,5.825485563577175,inf,
2113-04-17,212.0,-610415.0,747.0,Alien,,20.0,1937963419.0,,Undefined,-8.0,Unknown,7472894.0,-2.4796449807166336,-7.0,725.0,6.777020270587534,0,Time Machine,-6.0,314.0,645.0,-1744960.0,-7025154.0,-8356129.0,-8611895.0,-93519.0,-0.9855223582912482,19.0,,1.1176599780966303,3.3159503148735485,,-79.90776205904683
2154-05-14,173.0,-448649.0,464.0,Alien,Unknown,39.0,1060044694.0,3137.0,Complicated,-4.0,Cave,,2.6131644623635073,,,9.979508039098613,no,Time Machine,,308.0,559.0,-7399173.0,-9403959.0,-4140490.0,-7167046.0,-25565.0,-1.474895109057516,179.0,2854980.0,0.9749339038425404,1.9265982036882248,,1.1145707021318207
2159-10-12,167.0,,948.0,,Grade -1,21.0,339112898.0,,Complicated,674.0,Spaceship,5335636.0,-2.6037881248033474,2027.0,1840.0,6.899408831126031,2,,-6.0,-22.0,255.0,-1842137.0,-3946661.0,-5443803.0,-7283946.0,-44506.0,2.928762233654438,51.0,-2771496.0,2.120354762463366,1.616691751184752,inf,-4.03921524033235e+303
2154-08-29,283.0,553338623.0,-134.0,Ghost,,19.0,-804995.0,2281.0,Parallel,805.0,Unknown,4733128.0,-3.563100423722158,496.0,945.0,7.169279047488271,,,,398.0,,-5443698.0,-5868362.0,-4000089.0,-9401441.0,-49150.0,-1.110873028688913,70.0,5042274.0,1.3761317721009048,1.9210210522743505,,-3.6575648725581196e+303
2174-05-22,140.0,-340436.0,-195.0,Ghost,???,-21.0,-596017.0,4598.0,,,Cave,,8.459417771238993,-13.0,-12.0,-3.8016940708690434,no,Teleportation,469.0,110.0,706.0,-7320186.0,-920130.0,-4730529.0,-2304099.0,-65658.0,-0.05844718784522329,59.0,-10872807.0,0.9145923809071919,,,0.04051296110146517
2121-09-29,115.0,415951887.0,436.0,,,52.0,1676999530.0,904.0,Parallel,752.0,Unknown,4476025.0,5.9990358592135955,-11.0,-4.0,,no,Time Machine,-7.0,-31.0,963.0,-9539019.0,-2949153.0,-4212408.0,-546714.0,-52348.0,2.196277089101085,174.0,-12594479.0,0.38102299616739144,2.0362585871623717,inf,-3.434119994770222e+303
2139-05-25,290.0,355176018.0,113.0,Time Traveler,Unknown,100.0,761689767.0,5552.0,,-3.0,Spaceship,-5203.0,3.135798309755372,-1.0,356.0,-4.2039971947803645,0,,492.0,,303.0,-3240757.0,-5807582.0,-1578190.0,-85059.0,-67751.0,-0.18958973636487464,,-8889557.0,-0.07102773283220387,-0.233601029622094,5.887016354237681e-39,0.0767959144514472
2115-04-02,297.0,493595553.0,1149.0,Alien,Unknown,-19.0,-966721.0,7607.0,Parallel,-4.0,Unknown,-24190.0,,3023.0,-15.0,9.682489204189492,,,-3.0,104.0,684.0,-415153.0,-2259684.0,-2691573.0,-3020799.0,-52144.0,,25.0,-9659363.0,1.5817771508551255,5.053375793238249,,0.4639076403804848
2111-10-11,223.0,901975851.0,364.0,,,,-963114.0,5160.0,Complicated,267.0,,2711770.0,4.55754181376721,-2.0,-11.0,-1.0310961526361884,-1,Time Machine,-7.0,359.0,184.0,-8146127.0,-7042893.0,-2660167.0,-1966873.0,0.0,-1.2640550892918818,-4.0,-7740849.0,2.3911709669936885,6.218834298582547,inf,inf
2132-11-24,-3.0,-62713.0,,,Unknown,6.0,531774602.0,750.0,,920.0,,-42333.0,9.76182635003258,-13.0,-8.0,,no,,-8.0,309.0,255.0,-2367601.0,-7203359.0,-5546550.0,-5684910.0,-34838.0,-0.2946536719125685,54.0,,2.111640893991888,2.043810910705732,,1.2151386417130718
2117-02-15,118.0,-152546.0,,Alien,,,-496339.0,3079.0,,324.0,Spaceship,-2881.0,-4.721669269719005,4211.0,435.0,,no,,27.0,-7.0,263.0,-1010013.0,-3993130.0,-8417949.0,-331027.0,0.0,-0.5417301365170677,191.0,-13980503.0,1.93711458363157,1.1256843757881563,,-inf
2146-12-10,253.0,-722928.0,,Ghost,Grade -1,-42.0,,1625.0,Parallel,101.0,Unknown,-17430.0,9.873861002615662,2342.0,-3.0,4.481680567340535,yes,,71.0,366.0,897.0,-2120092.0,,-7017232.0,-5298533.0,0.0,2.3567533429363596,66.0,-7869150.0,2.7509823821420065,4.371390362129452,2833764.7307263226,inf
2166-04-19,146.0,-762179.0,825.0,Time Traveler,???,-20.0,-968635.0,5150.0,,423.0,,-5357.0,9.82806238896651,-9.0,217.0,4.444917179179964,1,Time Machine,-3.0,-14.0,986.0,-3866094.0,-5805980.0,-5977626.0,-6769183.0,-77785.0,-1.4407779778317684,30.0,-5474877.0,0.8808085993669621,,-8207321.1976963505,105.58177280576398
2141-07-28,-6.0,866291299.0,3.0,Ghost,Grade -1,20.0,1880182251.0,8515.0,Complicated,-6.0,,-35056.0,-4.198667004797065,1117.0,-12.0,-2.4811749838127946,yes,,333.0,-34.0,,-4239450.0,-2882075.0,,-6212777.0,-1963.0,-0.33330277689104837,21.0,-275317.0,-0.01973851502167484,0.9487054167552883,inf,-9.157886575966966e+304
2117-01-30,75.0,,461.0,,???,86.0,-685770.0,5766.0,Undefined,,,6145000.0,-3.8141615935070177,473.0,-8.0,-4.5297948943058275,1,,-3.0,-39.0,116.0,-7858243.0,,-1088636.0,-703899.0,-20408.0,2.1623661013462705,131.0,-4982783.0,-0.1431781388794815,-0.286249428855507,,-301.1074088592709
2116-09-04,164.0,-604112.0,604.0,Time Traveler,,,163603569.0,,,616.0,Spaceship,8062825.0,-1.5377725937922655,3869.0,,,1,Teleportation,-2.0,276.0,2.0,-2085433.0,-5124438.0,-7422312.0,-6522582.0,-90520.0,2.6787910410900455,150.0,-3317514.0,2.842542266521098,7.688300662828256,inf,-1.9859623672805077e+303
2131-11-12,279.0,-104216.0,203.0,,,135.0,-715075.0,7777.0,Parallel,63.0,,8539258.0,4.681272800278481,-14.0,-1.0,-1.6111756886862998,yes,,-7.0,-9.0,,,,-6684802.0,-145755.0,0.0,2.2113317175040965,19.0,-8214085.0,1.561374755460089,1.9382662949425398,,-inf
